"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on Jul-27-2019)",,,,,,,
Influenza Division - Centers for Disease Control and Prevention.,,,,,,,
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
California,EIP,2006-07,2007,3,5-17 yr,0.6,0.4
California,EIP,2006-07,2007,4,5-17 yr,1.2,0.6
California,EIP,2006-07,2007,5,5-17 yr,1.4,0.2
California,EIP,2006-07,2007,6,5-17 yr,1.6,0.2
California,EIP,2006-07,2007,7,5-17 yr,2.2,0.6
California,EIP,2006-07,2007,8,5-17 yr,2.6,0.4
California,EIP,2006-07,2007,9,5-17 yr,3,0.4
California,EIP,2006-07,2007,10,5-17 yr,3,0
California,EIP,2006-07,2007,11,5-17 yr,3,0
California,EIP,2006-07,2007,12,5-17 yr,3,0
California,EIP,2006-07,2007,13,5-17 yr,3,0
California,EIP,2006-07,2007,14,5-17 yr,3,0
California,EIP,2006-07,2007,15,5-17 yr,3,0
California,EIP,2006-07,2007,16,5-17 yr,3,0
California,EIP,2006-07,2007,17,5-17 yr,3,0
California,EIP,2006-07,2006,40,18-49 yr,0,0
California,EIP,2006-07,2006,41,18-49 yr,0,0
California,EIP,2006-07,2006,42,18-49 yr,0,0
California,EIP,2006-07,2006,43,18-49 yr,0,0
California,EIP,2006-07,2006,44,18-49 yr,0,0
California,EIP,2006-07,2006,45,18-49 yr,0,0
California,EIP,2006-07,2006,46,18-49 yr,0,0
California,EIP,2006-07,2006,47,18-49 yr,0,0
California,EIP,2006-07,2006,48,18-49 yr,0,0
California,EIP,2006-07,2006,49,18-49 yr,0,0
California,EIP,2006-07,2006,50,18-49 yr,0,0
California,EIP,2006-07,2006,51,18-49 yr,0,0
California,EIP,2006-07,2006,52,18-49 yr,0,0
California,EIP,2006-07,2007,1,18-49 yr,0.1,0.1
California,EIP,2006-07,2007,2,18-49 yr,0.1,0
California,EIP,2006-07,2007,3,18-49 yr,0.1,0
California,EIP,2006-07,2007,4,18-49 yr,0.3,0.2
California,EIP,2006-07,2007,5,18-49 yr,0.6,0.4
California,EIP,2006-07,2007,6,18-49 yr,0.7,0.1
California,EIP,2006-07,2007,7,18-49 yr,0.8,0.1
California,EIP,2006-07,2007,8,18-49 yr,0.9,0.1
California,EIP,2006-07,2007,9,18-49 yr,1,0.1
California,EIP,2006-07,2007,10,18-49 yr,1,0
California,EIP,2006-07,2007,11,18-49 yr,1,0
California,EIP,2006-07,2007,12,18-49 yr,1,0
California,EIP,2006-07,2007,13,18-49 yr,1,0
California,EIP,2006-07,2007,14,18-49 yr,1,0
California,EIP,2006-07,2007,15,18-49 yr,1,0
California,EIP,2006-07,2007,16,18-49 yr,1,0
California,EIP,2006-07,2007,17,18-49 yr,1,0
California,EIP,2006-07,2006,40,50-64 yr,0,0
California,EIP,2006-07,2006,41,50-64 yr,0,0
California,EIP,2006-07,2006,42,50-64 yr,0,0
California,EIP,2006-07,2006,43,50-64 yr,0,0
California,EIP,2006-07,2006,44,50-64 yr,0,0
California,EIP,2006-07,2006,45,50-64 yr,0,0
California,EIP,2006-07,2006,46,50-64 yr,0,0
California,EIP,2006-07,2006,47,50-64 yr,0,0
California,EIP,2006-07,2006,48,50-64 yr,0,0
California,EIP,2006-07,2006,49,50-64 yr,0,0
California,EIP,2006-07,2006,50,50-64 yr,0,0
California,EIP,2006-07,2006,51,50-64 yr,0,0
California,EIP,2006-07,2006,52,50-64 yr,0,0
California,EIP,2006-07,2007,1,50-64 yr,0.5,0.5
California,EIP,2006-07,2007,2,50-64 yr,0.5,0
California,EIP,2006-07,2007,3,50-64 yr,0.7,0.2
California,EIP,2006-07,2007,4,50-64 yr,0.9,0.2
California,EIP,2006-07,2007,5,50-64 yr,1,0.2
California,EIP,2006-07,2007,6,50-64 yr,1.4,0.3
California,EIP,2006-07,2007,7,50-64 yr,2.3,0.9
California,EIP,2006-07,2007,8,50-64 yr,2.3,0
California,EIP,2006-07,2007,9,50-64 yr,2.3,0
California,EIP,2006-07,2007,10,50-64 yr,2.4,0.2
California,EIP,2006-07,2007,11,50-64 yr,2.4,0
California,EIP,2006-07,2007,12,50-64 yr,2.4,0
California,EIP,2006-07,2007,13,50-64 yr,2.4,0
California,EIP,2006-07,2007,14,50-64 yr,2.4,0
California,EIP,2006-07,2007,15,50-64 yr,2.4,0
California,EIP,2006-07,2007,16,50-64 yr,2.4,0
California,EIP,2006-07,2007,17,50-64 yr,2.4,0
California,EIP,2006-07,2006,40,65+ yr,0,0
California,EIP,2006-07,2006,41,65+ yr,0,0
California,EIP,2006-07,2006,42,65+ yr,0,0
California,EIP,2006-07,2006,43,65+ yr,0,0
California,EIP,2006-07,2006,44,65+ yr,0,0
California,EIP,2006-07,2006,45,65+ yr,0,0
California,EIP,2006-07,2006,46,65+ yr,0,0
California,EIP,2006-07,2006,47,65+ yr,0,0
California,EIP,2006-07,2006,48,65+ yr,0.3,0.3
California,EIP,2006-07,2006,49,65+ yr,0.3,0
California,EIP,2006-07,2006,50,65+ yr,0.3,0
California,EIP,2006-07,2006,51,65+ yr,0.5,0.3
California,EIP,2006-07,2006,52,65+ yr,0.5,0
California,EIP,2006-07,2007,1,65+ yr,0.5,0
California,EIP,2006-07,2007,2,65+ yr,1.1,0.5
California,EIP,2006-07,2007,3,65+ yr,1.3,0.3
California,EIP,2006-07,2007,4,65+ yr,1.9,0.5
California,EIP,2006-07,2007,5,65+ yr,2.9,1.1
California,EIP,2006-07,2007,6,65+ yr,3.7,0.8
California,EIP,2006-07,2007,7,65+ yr,4,0.3
California,EIP,2006-07,2007,8,65+ yr,4.8,0.8
California,EIP,2006-07,2007,9,65+ yr,5.9,1.1
California,EIP,2006-07,2007,10,65+ yr,6.7,0.8
California,EIP,2006-07,2007,11,65+ yr,6.9,0.3
California,EIP,2006-07,2007,12,65+ yr,7.5,0.5
California,EIP,2006-07,2007,13,65+ yr,7.5,0
California,EIP,2006-07,2007,14,65+ yr,7.5,0
California,EIP,2006-07,2007,15,65+ yr,7.5,0
California,EIP,2006-07,2007,16,65+ yr,7.5,0
California,EIP,2006-07,2007,17,65+ yr,7.5,0
California,EIP,2006-07,2006,40,Overall,0,0
California,EIP,2006-07,2006,41,Overall,0,0
California,EIP,2006-07,2006,42,Overall,0,0
California,EIP,2006-07,2006,43,Overall,0,0
California,EIP,2006-07,2006,44,Overall,0,0
California,EIP,2006-07,2006,45,Overall,0,0
California,EIP,2006-07,2006,46,Overall,0,0
California,EIP,2006-07,2006,47,Overall,0,0
California,EIP,2006-07,2006,48,Overall,0.1,0.1
California,EIP,2006-07,2006,49,Overall,0.1,0
California,EIP,2006-07,2006,50,Overall,0.1,0
California,EIP,2006-07,2006,51,Overall,0.2,0.1
California,EIP,2006-07,2006,52,Overall,0.2,0.1
California,EIP,2006-07,2007,1,Overall,0.4,0.2
California,EIP,2006-07,2007,2,Overall,0.5,0.1
California,EIP,2006-07,2007,3,Overall,0.7,0.2
California,EIP,2006-07,2007,4,Overall,1.1,0.4
California,EIP,2006-07,2007,5,Overall,1.6,0.6
California,EIP,2006-07,2007,6,Overall,2.1,0.5
California,EIP,2006-07,2007,7,Overall,2.8,0.6
California,EIP,2006-07,2007,8,Overall,3.1,0.4
California,EIP,2006-07,2007,9,Overall,3.4,0.2
California,EIP,2006-07,2007,10,Overall,3.5,0.1
California,EIP,2006-07,2007,11,Overall,3.5,0
California,EIP,2006-07,2007,12,Overall,3.6,0.1
California,EIP,2006-07,2007,13,Overall,3.6,0
California,EIP,2006-07,2007,14,Overall,3.6,0
California,EIP,2006-07,2007,15,Overall,3.6,0
California,EIP,2006-07,2007,16,Overall,3.6,0
California,EIP,2006-07,2007,17,Overall,3.6,0
California,EIP,2006-07,2006,40,65-74 yr,0,0
California,EIP,2006-07,2006,41,65-74 yr,0,0
California,EIP,2006-07,2006,42,65-74 yr,0,0
California,EIP,2006-07,2006,43,65-74 yr,0,0
California,EIP,2006-07,2006,44,65-74 yr,0,0
California,EIP,2006-07,2006,45,65-74 yr,0,0
California,EIP,2006-07,2006,46,65-74 yr,0,0
California,EIP,2006-07,2006,47,65-74 yr,0,0
California,EIP,2006-07,2006,48,65-74 yr,0,0
California,EIP,2006-07,2006,49,65-74 yr,0,0
California,EIP,2006-07,2006,50,65-74 yr,0,0
California,EIP,2006-07,2006,51,65-74 yr,0.5,0.5
California,EIP,2006-07,2006,52,65-74 yr,0.5,0
California,EIP,2006-07,2007,1,65-74 yr,0.5,0
California,EIP,2006-07,2007,2,65-74 yr,1.1,0.5
California,EIP,2006-07,2007,3,65-74 yr,1.6,0.5
California,EIP,2006-07,2007,4,65-74 yr,2.1,0.5
California,EIP,2006-07,2007,5,65-74 yr,2.7,0.5
California,EIP,2006-07,2007,6,65-74 yr,2.7,0
California,EIP,2006-07,2007,7,65-74 yr,2.7,0
California,EIP,2006-07,2007,8,65-74 yr,3.2,0.5
California,EIP,2006-07,2007,9,65-74 yr,4.3,1.1
California,EIP,2006-07,2007,10,65-74 yr,4.3,0
California,EIP,2006-07,2007,11,65-74 yr,4.8,0.5
California,EIP,2006-07,2007,12,65-74 yr,5.8,1.1
California,EIP,2006-07,2007,13,65-74 yr,5.8,0
California,EIP,2006-07,2007,14,65-74 yr,5.8,0
California,EIP,2006-07,2007,15,65-74 yr,5.8,0
California,EIP,2006-07,2007,16,65-74 yr,5.8,0
California,EIP,2006-07,2007,17,65-74 yr,5.8,0
California,EIP,2006-07,2006,40,75-84 yr,0,0
California,EIP,2006-07,2006,41,75-84 yr,0,0
California,EIP,2006-07,2006,42,75-84 yr,0,0
California,EIP,2006-07,2006,43,75-84 yr,0,0
California,EIP,2006-07,2006,44,75-84 yr,0,0
California,EIP,2006-07,2006,45,75-84 yr,0,0
California,EIP,2006-07,2006,46,75-84 yr,0,0
California,EIP,2006-07,2006,47,75-84 yr,0,0
California,EIP,2006-07,2006,48,75-84 yr,0,0
California,EIP,2006-07,2006,49,75-84 yr,0,0
California,EIP,2006-07,2006,50,75-84 yr,0,0
California,EIP,2006-07,2006,51,75-84 yr,0,0
California,EIP,2006-07,2006,52,75-84 yr,0,0
California,EIP,2006-07,2007,1,75-84 yr,0,0
California,EIP,2006-07,2007,2,75-84 yr,0,0
California,EIP,2006-07,2007,3,75-84 yr,0,0
California,EIP,2006-07,2007,4,75-84 yr,0,0
California,EIP,2006-07,2007,5,75-84 yr,1.5,1.5
California,EIP,2006-07,2007,6,75-84 yr,2.3,0.8
California,EIP,2006-07,2007,7,75-84 yr,3,0.8
California,EIP,2006-07,2007,8,75-84 yr,3.8,0.8
California,EIP,2006-07,2007,9,75-84 yr,5.3,1.5
California,EIP,2006-07,2007,10,75-84 yr,6.8,1.5
California,EIP,2006-07,2007,11,75-84 yr,6.8,0
California,EIP,2006-07,2007,12,75-84 yr,6.8,0
California,EIP,2006-07,2007,13,75-84 yr,6.8,0
California,EIP,2006-07,2007,14,75-84 yr,6.8,0
California,EIP,2006-07,2007,15,75-84 yr,6.8,0
California,EIP,2006-07,2007,16,75-84 yr,6.8,0
California,EIP,2006-07,2007,17,75-84 yr,6.8,0
California,EIP,2006-07,2006,40,85+,0,0
California,EIP,2006-07,2006,41,85+,0,0
California,EIP,2006-07,2006,42,85+,0,0
California,EIP,2006-07,2006,43,85+,0,0
California,EIP,2006-07,2006,44,85+,0,0
California,EIP,2006-07,2006,45,85+,0,0
California,EIP,2006-07,2006,46,85+,0,0
California,EIP,2006-07,2006,47,85+,0,0
California,EIP,2006-07,2006,48,85+,1.9,1.9
California,EIP,2006-07,2006,49,85+,1.9,0
California,EIP,2006-07,2006,50,85+,1.9,0
California,EIP,2006-07,2006,51,85+,1.9,0
California,EIP,2006-07,2006,52,85+,1.9,0
California,EIP,2006-07,2007,1,85+,1.9,0
California,EIP,2006-07,2007,2,85+,3.7,1.9
California,EIP,2006-07,2007,3,85+,3.7,0
California,EIP,2006-07,2007,4,85+,5.6,1.9
California,EIP,2006-07,2007,5,85+,7.5,1.9
California,EIP,2006-07,2007,6,85+,11.2,3.7
California,EIP,2006-07,2007,7,85+,11.2,0
California,EIP,2006-07,2007,8,85+,13.1,1.9
California,EIP,2006-07,2007,9,85+,13.1,0
California,EIP,2006-07,2007,10,85+,15,1.9
California,EIP,2006-07,2007,11,85+,15,0
California,EIP,2006-07,2007,12,85+,15,0
California,EIP,2006-07,2007,13,85+,15,0
California,EIP,2006-07,2007,14,85+,15,0
California,EIP,2006-07,2007,15,85+,15,0
California,EIP,2006-07,2007,16,85+,15,0
California,EIP,2006-07,2007,17,85+,15,0
California,EIP,2007-08,2007,40,0-4 yr,0,0
California,EIP,2007-08,2007,41,0-4 yr,0,0
California,EIP,2007-08,2007,42,0-4 yr,0,0
California,EIP,2007-08,2007,43,0-4 yr,0,0
California,EIP,2007-08,2007,44,0-4 yr,0.5,0.5
California,EIP,2007-08,2007,45,0-4 yr,0.5,0
California,EIP,2007-08,2007,46,0-4 yr,1,0.5
California,EIP,2007-08,2007,47,0-4 yr,1.5,0.5
California,EIP,2007-08,2007,48,0-4 yr,1.5,0
California,EIP,2007-08,2007,49,0-4 yr,2,0.5
California,EIP,2007-08,2007,50,0-4 yr,2.5,0.5
California,EIP,2007-08,2007,51,0-4 yr,4,1.5
California,EIP,2007-08,2007,52,0-4 yr,6,2
California,EIP,2007-08,2008,1,0-4 yr,7,1
California,EIP,2007-08,2008,2,0-4 yr,8,1
California,EIP,2007-08,2008,3,0-4 yr,8.6,0.5
California,EIP,2007-08,2008,4,0-4 yr,9.6,1
California,EIP,2007-08,2008,5,0-4 yr,11.6,2
California,EIP,2007-08,2008,6,0-4 yr,13.6,2
California,EIP,2007-08,2008,7,0-4 yr,18.6,5
California,EIP,2007-08,2008,8,0-4 yr,23.1,4.5
California,EIP,2007-08,2008,9,0-4 yr,25.2,2
California,EIP,2007-08,2008,10,0-4 yr,28.7,3.5
California,EIP,2007-08,2008,11,0-4 yr,32.2,3.5
California,EIP,2007-08,2008,12,0-4 yr,33.7,1.5
California,EIP,2007-08,2008,13,0-4 yr,33.7,0
California,EIP,2007-08,2008,14,0-4 yr,34.7,1
California,EIP,2007-08,2008,15,0-4 yr,34.7,0
California,EIP,2007-08,2008,16,0-4 yr,35.7,1
California,EIP,2007-08,2008,17,0-4 yr,36.2,0.5
California,EIP,2007-08,2007,40,5-17 yr,0,0
California,EIP,2007-08,2007,41,5-17 yr,0,0
California,EIP,2007-08,2007,42,5-17 yr,0,0
California,EIP,2007-08,2007,43,5-17 yr,0,0
California,EIP,2007-08,2007,44,5-17 yr,0,0
California,EIP,2007-08,2007,45,5-17 yr,0,0
California,EIP,2007-08,2007,46,5-17 yr,0,0
California,EIP,2007-08,2007,47,5-17 yr,0,0
California,EIP,2007-08,2007,48,5-17 yr,0,0
California,EIP,2007-08,2007,49,5-17 yr,0,0
California,EIP,2007-08,2007,50,5-17 yr,0,0
California,EIP,2007-08,2007,51,5-17 yr,0.2,0.2
California,EIP,2007-08,2007,52,5-17 yr,0.2,0
California,EIP,2007-08,2008,1,5-17 yr,0.4,0.2
California,EIP,2007-08,2008,2,5-17 yr,0.6,0.2
California,EIP,2007-08,2008,3,5-17 yr,0.6,0
California,EIP,2007-08,2008,4,5-17 yr,1.2,0.6
California,EIP,2007-08,2008,5,5-17 yr,1.4,0.2
California,EIP,2007-08,2008,6,5-17 yr,2.2,0.8
California,EIP,2007-08,2008,7,5-17 yr,2.8,0.6
California,EIP,2007-08,2008,8,5-17 yr,3.2,0.4
California,EIP,2007-08,2008,9,5-17 yr,3.8,0.6
California,EIP,2007-08,2008,10,5-17 yr,4,0.2
California,EIP,2007-08,2008,11,5-17 yr,4.4,0.4
California,EIP,2007-08,2008,12,5-17 yr,4.4,0
California,EIP,2007-08,2008,13,5-17 yr,4.4,0
California,EIP,2007-08,2008,14,5-17 yr,4.4,0
California,EIP,2007-08,2008,15,5-17 yr,4.6,0.2
California,EIP,2007-08,2008,16,5-17 yr,4.6,0
California,EIP,2007-08,2008,17,5-17 yr,4.6,0
California,EIP,2007-08,2007,40,18-49 yr,0,0
California,EIP,2007-08,2007,41,18-49 yr,0,0
California,EIP,2007-08,2007,42,18-49 yr,0,0
California,EIP,2007-08,2007,43,18-49 yr,0,0
California,EIP,2007-08,2007,44,18-49 yr,0,0
California,EIP,2007-08,2007,45,18-49 yr,0,0
California,EIP,2007-08,2007,46,18-49 yr,0,0
California,EIP,2007-08,2007,47,18-49 yr,0,0
California,EIP,2007-08,2007,48,18-49 yr,0,0
California,EIP,2007-08,2007,49,18-49 yr,0,0
California,EIP,2007-08,2007,50,18-49 yr,0,0
California,EIP,2007-08,2007,51,18-49 yr,0,0
California,EIP,2007-08,2007,52,18-49 yr,0.1,0.1
California,EIP,2007-08,2008,1,18-49 yr,0.3,0.2
California,EIP,2007-08,2008,2,18-49 yr,0.4,0.1
California,EIP,2007-08,2008,3,18-49 yr,0.5,0.1
California,EIP,2007-08,2008,4,18-49 yr,0.8,0.3
California,EIP,2007-08,2008,5,18-49 yr,1,0.3
California,EIP,2007-08,2008,6,18-49 yr,1.3,0.3
California,EIP,2007-08,2008,7,18-49 yr,1.8,0.5
California,EIP,2007-08,2008,8,18-49 yr,2,0.1
California,EIP,2007-08,2008,9,18-49 yr,2.6,0.6
California,EIP,2007-08,2008,10,18-49 yr,2.8,0.2
California,EIP,2007-08,2008,11,18-49 yr,2.9,0.1
California,EIP,2007-08,2008,12,18-49 yr,2.9,0.1
California,EIP,2007-08,2008,13,18-49 yr,3,0.1
California,EIP,2007-08,2008,14,18-49 yr,3.1,0.1
California,EIP,2007-08,2008,15,18-49 yr,3.1,0
California,EIP,2007-08,2008,16,18-49 yr,3.1,0
California,EIP,2007-08,2008,17,18-49 yr,3.1,0
California,EIP,2007-08,2007,40,50-64 yr,0,0
California,EIP,2007-08,2007,41,50-64 yr,0,0
California,EIP,2007-08,2007,42,50-64 yr,0,0
California,EIP,2007-08,2007,43,50-64 yr,0,0
California,EIP,2007-08,2007,44,50-64 yr,0,0
California,EIP,2007-08,2007,45,50-64 yr,0,0
California,EIP,2007-08,2007,46,50-64 yr,0,0
California,EIP,2007-08,2007,47,50-64 yr,0,0
California,EIP,2007-08,2007,48,50-64 yr,0,0
California,EIP,2007-08,2007,49,50-64 yr,0,0
California,EIP,2007-08,2007,50,50-64 yr,0,0
California,EIP,2007-08,2007,51,50-64 yr,0.2,0.2
California,EIP,2007-08,2007,52,50-64 yr,0.2,0
California,EIP,2007-08,2008,1,50-64 yr,0.2,0
California,EIP,2007-08,2008,2,50-64 yr,0.2,0
California,EIP,2007-08,2008,3,50-64 yr,0.2,0
California,EIP,2007-08,2008,4,50-64 yr,0.2,0
California,EIP,2007-08,2008,5,50-64 yr,0.5,0.3
California,EIP,2007-08,2008,6,50-64 yr,1.4,0.8
California,EIP,2007-08,2008,7,50-64 yr,1.4,0
California,EIP,2007-08,2008,8,50-64 yr,2.9,1.5
California,EIP,2007-08,2008,9,50-64 yr,3.2,0.3
California,EIP,2007-08,2008,10,50-64 yr,3.9,0.7
California,EIP,2007-08,2008,11,50-64 yr,4.4,0.5
California,EIP,2007-08,2008,12,50-64 yr,5.4,1
California,EIP,2007-08,2008,13,50-64 yr,5.4,0
California,EIP,2007-08,2008,14,50-64 yr,5.8,0.3
California,EIP,2007-08,2008,15,50-64 yr,5.9,0.2
California,EIP,2007-08,2008,16,50-64 yr,6.1,0.2
California,EIP,2007-08,2008,17,50-64 yr,6.3,0.2
California,EIP,2007-08,2007,40,65+ yr,0,0
California,EIP,2007-08,2007,41,65+ yr,0,0
California,EIP,2007-08,2007,42,65+ yr,0,0
California,EIP,2007-08,2007,43,65+ yr,0,0
California,EIP,2007-08,2007,44,65+ yr,0,0
California,EIP,2007-08,2007,45,65+ yr,0,0
California,EIP,2007-08,2007,46,65+ yr,0,0
California,EIP,2007-08,2007,47,65+ yr,0,0
California,EIP,2007-08,2007,48,65+ yr,0,0
California,EIP,2007-08,2007,49,65+ yr,0.3,0.3
California,EIP,2007-08,2007,50,65+ yr,0.3,0
California,EIP,2007-08,2007,51,65+ yr,0.3,0
California,EIP,2007-08,2007,52,65+ yr,0.3,0
California,EIP,2007-08,2008,1,65+ yr,0.8,0.5
California,EIP,2007-08,2008,2,65+ yr,1,0.3
California,EIP,2007-08,2008,3,65+ yr,2.6,1.6
California,EIP,2007-08,2008,4,65+ yr,4.2,1.6
California,EIP,2007-08,2008,5,65+ yr,6.3,2.1
California,EIP,2007-08,2008,6,65+ yr,9.7,3.4
California,EIP,2007-08,2008,7,65+ yr,14.4,4.7
California,EIP,2007-08,2008,8,65+ yr,18.6,4.2
California,EIP,2007-08,2008,9,65+ yr,23.1,4.5
California,EIP,2007-08,2008,10,65+ yr,28,5
California,EIP,2007-08,2008,11,65+ yr,32,3.9
California,EIP,2007-08,2008,12,65+ yr,35.4,3.4
California,EIP,2007-08,2008,13,65+ yr,36.7,1.3
California,EIP,2007-08,2008,14,65+ yr,38.3,1.6
California,EIP,2007-08,2008,15,65+ yr,38.5,0.3
California,EIP,2007-08,2008,16,65+ yr,39.6,1
California,EIP,2007-08,2008,17,65+ yr,40.4,0.8
California,EIP,2007-08,2007,40,Overall,0,0
California,EIP,2007-08,2007,41,Overall,0,0
California,EIP,2007-08,2007,42,Overall,0,0
California,EIP,2007-08,2007,43,Overall,0,0
California,EIP,2007-08,2007,44,Overall,0,0
California,EIP,2007-08,2007,45,Overall,0,0
California,EIP,2007-08,2007,46,Overall,0.1,0
California,EIP,2007-08,2007,47,Overall,0.1,0
California,EIP,2007-08,2007,48,Overall,0.1,0
California,EIP,2007-08,2007,49,Overall,0.2,0.1
California,EIP,2007-08,2007,50,Overall,0.2,0
California,EIP,2007-08,2007,51,Overall,0.3,0.2
California,EIP,2007-08,2007,52,Overall,0.5,0.2
California,EIP,2007-08,2008,1,Overall,0.7,0.2
California,EIP,2007-08,2008,2,Overall,0.9,0.2
California,EIP,2007-08,2008,3,Overall,1.2,0.3
California,EIP,2007-08,2008,4,Overall,1.7,0.5
California,EIP,2007-08,2008,5,Overall,2.3,0.6
California,EIP,2007-08,2008,6,Overall,3.2,1
California,EIP,2007-08,2008,7,Overall,4.4,1.2
California,EIP,2007-08,2008,8,Overall,5.6,1.2
California,EIP,2007-08,2008,9,Overall,6.7,1.1
California,EIP,2007-08,2008,10,Overall,7.7,1
California,EIP,2007-08,2008,11,Overall,8.6,0.9
California,EIP,2007-08,2008,12,Overall,9.3,0.7
California,EIP,2007-08,2008,13,Overall,9.5,0.2
California,EIP,2007-08,2008,14,Overall,9.8,0.3
California,EIP,2007-08,2008,15,Overall,9.9,0.1
California,EIP,2007-08,2008,16,Overall,10.1,0.2
California,EIP,2007-08,2008,17,Overall,10.3,0.2
California,EIP,2007-08,2007,40,65-74 yr,0,0
California,EIP,2007-08,2007,41,65-74 yr,0,0
California,EIP,2007-08,2007,42,65-74 yr,0,0
California,EIP,2007-08,2007,43,65-74 yr,0,0
California,EIP,2007-08,2007,44,65-74 yr,0,0
California,EIP,2007-08,2007,45,65-74 yr,0,0
California,EIP,2007-08,2007,46,65-74 yr,0,0
California,EIP,2007-08,2007,47,65-74 yr,0,0
California,EIP,2007-08,2007,48,65-74 yr,0,0
California,EIP,2007-08,2007,49,65-74 yr,0.5,0.5
California,EIP,2007-08,2007,50,65-74 yr,0.5,0
California,EIP,2007-08,2007,51,65-74 yr,0.5,0
California,EIP,2007-08,2007,52,65-74 yr,0.5,0
California,EIP,2007-08,2008,1,65-74 yr,1,0.5
California,EIP,2007-08,2008,2,65-74 yr,1,0
California,EIP,2007-08,2008,3,65-74 yr,1,0
California,EIP,2007-08,2008,4,65-74 yr,2.1,1
California,EIP,2007-08,2008,5,65-74 yr,4.1,2.1
California,EIP,2007-08,2008,6,65-74 yr,5.2,1
California,EIP,2007-08,2008,7,65-74 yr,8.8,3.6
California,EIP,2007-08,2008,8,65-74 yr,12.4,3.6
California,EIP,2007-08,2008,9,65-74 yr,14,1.6
California,EIP,2007-08,2008,10,65-74 yr,16,2.1
California,EIP,2007-08,2008,11,65-74 yr,18.1,2.1
California,EIP,2007-08,2008,12,65-74 yr,20.2,2.1
California,EIP,2007-08,2008,13,65-74 yr,20.7,0.5
California,EIP,2007-08,2008,14,65-74 yr,22.8,2.1
California,EIP,2007-08,2008,15,65-74 yr,22.8,0
California,EIP,2007-08,2008,16,65-74 yr,23.3,0.5
California,EIP,2007-08,2008,17,65-74 yr,23.3,0
California,EIP,2007-08,2007,40,75-84 yr,0,0
California,EIP,2007-08,2007,41,75-84 yr,0,0
California,EIP,2007-08,2007,42,75-84 yr,0,0
California,EIP,2007-08,2007,43,75-84 yr,0,0
California,EIP,2007-08,2007,44,75-84 yr,0,0
California,EIP,2007-08,2007,45,75-84 yr,0,0
California,EIP,2007-08,2007,46,75-84 yr,0,0
California,EIP,2007-08,2007,47,75-84 yr,0,0
California,EIP,2007-08,2007,48,75-84 yr,0,0
California,EIP,2007-08,2007,49,75-84 yr,0,0
California,EIP,2007-08,2007,50,75-84 yr,0,0
California,EIP,2007-08,2007,51,75-84 yr,0,0
California,EIP,2007-08,2007,52,75-84 yr,0,0
California,EIP,2007-08,2008,1,75-84 yr,0.8,0.8
California,EIP,2007-08,2008,2,75-84 yr,1.5,0.8
California,EIP,2007-08,2008,3,75-84 yr,3,1.5
California,EIP,2007-08,2008,4,75-84 yr,6,3
California,EIP,2007-08,2008,5,75-84 yr,8.3,2.3
California,EIP,2007-08,2008,6,75-84 yr,12.8,4.5
California,EIP,2007-08,2008,7,75-84 yr,20.4,7.5
California,EIP,2007-08,2008,8,75-84 yr,22.6,2.3
California,EIP,2007-08,2008,9,75-84 yr,27.2,4.5
California,EIP,2007-08,2008,10,75-84 yr,34,6.8
California,EIP,2007-08,2008,11,75-84 yr,41.5,7.5
California,EIP,2007-08,2008,12,75-84 yr,45.3,3.8
California,EIP,2007-08,2008,13,75-84 yr,47.6,2.3
California,EIP,2007-08,2008,14,75-84 yr,47.6,0
California,EIP,2007-08,2008,15,75-84 yr,47.6,0
California,EIP,2007-08,2008,16,75-84 yr,49.1,1.5
California,EIP,2007-08,2008,17,75-84 yr,49.8,0.8
California,EIP,2007-08,2007,40,85+,0,0
California,EIP,2007-08,2007,41,85+,0,0
California,EIP,2007-08,2007,42,85+,0,0
California,EIP,2007-08,2007,43,85+,0,0
California,EIP,2007-08,2007,44,85+,0,0
California,EIP,2007-08,2007,45,85+,0,0
California,EIP,2007-08,2007,46,85+,0,0
California,EIP,2007-08,2007,47,85+,0,0
California,EIP,2007-08,2007,48,85+,0,0
California,EIP,2007-08,2007,49,85+,0,0
California,EIP,2007-08,2007,50,85+,0,0
California,EIP,2007-08,2007,51,85+,0,0
California,EIP,2007-08,2007,52,85+,0,0
California,EIP,2007-08,2008,1,85+,0,0
California,EIP,2007-08,2008,2,85+,0,0
California,EIP,2007-08,2008,3,85+,7.2,7.2
California,EIP,2007-08,2008,4,85+,7.2,0
California,EIP,2007-08,2008,5,85+,9,1.8
California,EIP,2007-08,2008,6,85+,17.9,9
California,EIP,2007-08,2008,7,85+,19.7,1.8
California,EIP,2007-08,2008,8,85+,30.5,10.8
California,EIP,2007-08,2008,9,85+,44.9,14.4
California,EIP,2007-08,2008,10,85+,55.6,10.8
California,EIP,2007-08,2008,11,85+,57.4,1.8
California,EIP,2007-08,2008,12,85+,64.6,7.2
California,EIP,2007-08,2008,13,85+,66.4,1.8
California,EIP,2007-08,2008,14,85+,70,3.6
California,EIP,2007-08,2008,15,85+,71.8,1.8
California,EIP,2007-08,2008,16,85+,73.6,1.8
California,EIP,2007-08,2008,17,85+,77.2,3.6
